2280
2518
2506
2286
2517
2287
2522
2523
475
2508
1709
2492
3656
232
403
2329
2969
641
2524
2407
3475
2519
588
257
3300
2507
2330
2315
619
3095
2411
2324
2316
2505
2410
577
629
2521
2317
2325
2447
587
4349
362
2489
1705
636
2290
2573
639
2285
2594
3323
2510
3476
510
1708
2525
93
1710
2592
2412
196
2414
623
637
580
2584
576
575
459
2276
2574
2605
2613
3321
2331
2413
2520
2491
3329
2429
2431
2405
2595
2585
2439
4484
2409
2220
2219
2211
581
2696
2695
3651
3324
2212
1309
2511
